1	27 Nov 19	18:05:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	27 Nov 19	18:05:00	1	0	1	0	MT	0	1	25	31	6	10	6	13	17	15	36	16	6	18	24	20	15	24	5	38	17	16	19	26	12	12	34	17	17	8	32	17	34	20
297	27 Nov 19	18:05:00	1	0	1	0	CT	0	1	53	49	34	30	35	35	38	29	66	29	26	39	50	43	34	38	62	69	39	35	46	53	43	37	55	37	41	40	56	46	63	66
2	27 Nov 19	18:10:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298	27 Nov 19	18:10:00	1	0	1	0	MT	0	1	20	28	3	6	0	15	15	10	22	14	1	16	14	14	12	24	14	46	33	18	10	15	18	10	33	10	15	17	33	18	35	20
298	27 Nov 19	18:10:00	1	0	1	0	CT	0	1	33	44	26	21	1	36	26	19	33	35	1	25	37	27	30	47	33	68	65	38	23	35	38	51	57	31	34	34	55	39	59	52
3	27 Nov 19	18:15:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	27 Nov 19	18:15:00	1	0	1	0	MT	0	1	16	22	3	14	7	26	22	15	9	2	0	15	12	12	15	24	13	33	26	17	18	21	16	6	25	13	19	20	30	11	30	24
299	27 Nov 19	18:15:00	1	0	1	0	CT	0	1	26	37	30	32	32	40	37	42	57	21	0	26	22	20	31	42	32	57	48	40	41	40	48	30	44	37	38	39	50	30	47	55
4	27 Nov 19	18:20:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	27 Nov 19	18:20:00	1	0	1	0	MT	0	1	23	28	4	9	6	25	18	13	17	1	1	18	15	8	15	26	7	21	28	17	16	16	19	5	21	8	14	19	21	14	38	28
300	27 Nov 19	18:20:00	1	0	1	0	CT	0	1	40	43	34	30	29	41	39	22	24	25	1	28	54	20	24	39	60	46	47	45	25	27	43	39	32	15	36	40	40	41	67	46
5	27 Nov 19	18:25:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	27 Nov 19	18:25:00	1	0	1	0	MT	0	1	0	28	1	10	5	17	27	19	6	6	0	21	11	5	20	33	4	24	24	17	16	16	26	5	20	19	16	18	16	2	36	35
301	27 Nov 19	18:25:00	1	0	1	0	CT	0	1	39	42	12	51	20	29	41	36	28	32	0	37	17	11	46	61	41	48	35	29	31	30	53	58	44	42	40	32	32	22	58	69
6	27 Nov 19	18:30:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	27 Nov 19	18:30:00	1	0	1	0	MT	0	1	9	24	2	22	8	13	22	16	9	12	8	21	19	10	18	32	27	37	32	18	23	12	23	6	18	14	33	24	24	15	45	27
302	27 Nov 19	18:30:00	1	0	1	0	CT	0	1	14	37	27	40	33	39	39	41	21	28	20	40	29	14	35	47	64	54	51	34	37	20	40	27	30	58	51	35	38	78	77	40
7	27 Nov 19	18:35:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	27 Nov 19	18:35:00	1	0	1	0	MT	0	0	30	33	3	19	8	31	44	19	32	31	26	19	15	25	24	27	23	37	24	18	25	9	17	13	22	27	25	20	24	7	22	2
303	27 Nov 19	18:35:00	1	0	1	0	CT	0	0	49	56	16	45	32	65	67	33	47	48	46	33	32	40	36	41	43	53	46	33	42	14	29	35	36	45	41	34	38	15	39	16
8	27 Nov 19	18:40:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	27 Nov 19	18:40:00	1	0	1	0	MT	0	0	38	31	6	25	10	27	9	17	38	14	23	14	15	15	19	31	20	36	21	17	18	17	29	13	33	21	23	14	16	16	32	24
304	27 Nov 19	18:40:00	1	0	1	0	CT	0	0	56	52	33	66	33	45	23	33	59	23	39	27	34	33	41	50	51	58	39	33	36	31	43	53	48	31	39	27	34	41	50	52
9	27 Nov 19	18:45:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	27 Nov 19	18:45:00	1	0	1	0	MT	0	0	45	28	6	26	7	25	17	2	27	1	14	12	14	25	7	27	23	33	21	14	20	16	18	12	28	13	42	21	18	11	30	24
305	27 Nov 19	18:45:00	1	0	1	0	CT	0	0	61	39	32	52	42	41	34	10	42	62	36	26	40	37	17	53	38	50	42	28	37	32	29	52	50	33	59	40	34	33	50	42
10	27 Nov 19	18:50:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	27 Nov 19	18:50:00	1	0	1	0	MT	0	0	33	26	4	23	8	21	18	18	34	0	19	25	16	29	16	33	23	33	32	14	14	13	18	14	24	11	30	15	22	24	27	6
306	27 Nov 19	18:50:00	1	0	1	0	CT	0	0	48	44	23	45	32	35	33	34	50	49	28	40	38	48	38	53	38	61	58	29	27	26	34	38	53	20	45	22	40	56	55	19
11	27 Nov 19	18:55:00	50	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	27 Nov 19	18:55:00	1	0	1	0	MT	0	0	29	30	5	21	6	19	34	0	33	33	15	27	12	18	18	41	21	29	35	6	21	17	12	12	22	12	27	15	22	19	23	27
