23	31-Jan-20	8:14:00	1	0	1	0	CT	0	1	3	12	20	7	3	9	7	17	1	6	7	10	10	6	12	4	5	0	0	3	0	3	13	0	0	0	3	11	1	8	14	8
24	31-Jan-20	8:15:00	1	0	1	0	MT	0	1	4	1	1	2	3	2	3	6	0	1	3	3	3	6	0	3	1	0	0	0	0	0	1	0	0	0	3	3	3	6	2	6
24	31-Jan-20	8:15:00	1	0	1	0	CT	0	1	7	6	11	4	4	4	4	16	0	6	7	8	6	7	1	4	1	0	0	3	0	7	11	0	0	0	6	14	6	9	6	13
25	31-Jan-20	8:16:00	1	0	1	0	MT	0	1	0	3	1	0	2	1	3	6	0	3	3	3	3	1	0	3	0	0	0	0	0	0	5	0	0	0	3	6	0	6	8	0
25	31-Jan-20	8:16:00	1	0	1	0	CT	0	1	0	5	20	0	3	10	12	8	1	6	5	10	9	5	0	4	1	0	0	0	1	0	10	0	0	0	8	13	0	8	14	2
26	31-Jan-20	8:17:00	1	0	1	0	MT	0	1	3	3	0	0	4	3	3	9	0	2	3	2	2	3	3	3	1	0	0	0	3	0	2	0	0	0	2	1	3	6	1	2
26	31-Jan-20	8:17:00	1	0	1	0	CT	0	1	4	4	4	0	6	7	5	12	8	8	4	7	5	4	4	5	26	0	0	0	10	0	34	0	0	0	5	5	17	12	3	4
27	31-Jan-20	8:18:00	1	0	1	0	MT	0	1	5	0	1	0	4	0	6	9	0	4	1	0	2	6	3	3	0	0	0	0	6	0	3	0	0	0	6	3	4	5	8	4
27	31-Jan-20	8:18:00	1	0	1	0	CT	0	1	7	0	2	0	8	0	9	12	0	12	2	2	6	10	7	4	7	0	0	4	7	0	9	0	0	0	8	8	8	8	12	9
28	31-Jan-20	8:19:00	1	0	1	0	MT	0	1	4	0	1	0	3	1	6	6	0	2	2	0	2	3	3	6	0	0	0	0	3	0	4	1	0	0	3	5	4	6	3	4
28	31-Jan-20	8:19:00	1	0	1	0	CT	0	1	12	0	7	0	9	3	8	8	0	10	6	1	2	4	7	9	0	0	0	0	8	10	10	1	0	0	13	16	8	9	6	10
29	31-Jan-20	8:20:00	1	0	1	0	MT	0	1	5	0	3	0	1	2	3	6	0	1	5	0	3	3	4	3	1	0	0	0	0	0	4	1	0	0	1	2	3	2	3	2
29	31-Jan-20	8:20:00	1	0	1	0	CT	0	1	10	0	18	0	1	4	5	9	0	2	6	5	4	7	7	4	3	0	0	0	0	4	8	1	0	0	3	11	4	4	6	19
30	31-Jan-20	8:21:00	1	0	1	0	MT	0	1	3	0	1	0	0	0	6	6	0	1	1	0	0	3	5	3	2	0	0	0	0	0	3	0	0	0	5	4	4	5	7	0
30	31-Jan-20	8:21:00	1	0	1	0	CT	0	1	7	1	6	0	2	2	11	8	0	3	1	0	1	7	7	4	7	0	0	0	30	1	10	0	0	0	7	10	5	12	12	15
31	31-Jan-20	8:22:00	1	0	1	0	MT	0	1	4	2	0	0	0	1	6	5	0	4	2	0	2	6	0	3	5	0	0	0	0	0	3	0	0	0	6	1	3	6	6	2
31	31-Jan-20	8:22:00	1	0	1	0	CT	0	1	5	4	22	0	1	6	8	16	0	12	8	0	2	7	0	4	12	0	0	21	47	2	10	0	0	0	9	1	5	8	8	4
32	31-Jan-20	8:23:00	1	0	1	0	MT	0	1	6	0	1	0	1	1	6	4	0	1	3	1	1	6	0	3	1	0	0	0	0	0	0	0	0	0	8	0	3	3	5	1
32	31-Jan-20	8:23:00	1	0	1	0	CT	0	1	12	0	8	0	4	13	8	5	0	2	8	12	8	9	0	5	3	0	0	31	9	2	1	0	0	0	11	5	5	5	9	2
33	31-Jan-20	8:24:00	1	0	1	0	MT	0	1	0	1	1	0	2	1	3	3	0	2	3	2	3	6	3	3	0	0	0	0	0	0	0	0	0	0	7	0	3	3	8	3
33	31-Jan-20	8:24:00	1	0	1	0	CT	0	1	0	6	8	0	10	6	5	4	0	15	7	11	4	10	13	4	3	0	0	0	8	14	7	0	0	0	12	9	8	5	11	9
34	31-Jan-20	8:25:00	1	0	1	0	MT	0	1	3	0	2	0	1	0	9	6	0	1	6	4	6	3	3	6	1	0	1	0	0	0	1	0	0	0	8	0	0	3	3	2
34	31-Jan-20	8:25:00	1	0	1	0	CT	0	1	4	2	9	0	1	0	12	9	0	7	14	9	8	7	4	8	6	0	10	0	1	3	3	0	0	0	11	0	4	7	4	10
35	31-Jan-20	8:26:00	1	0	1	0	MT	0	1	3	0	2	0	1	0	6	0	0	2	3	4	1	5	3	3	1	0	0	0	0	0	4	3	0	0	5	0	3	3	5	0
35	31-Jan-20	8:26:00	1	0	1	0	CT	0	1	9	0	15	0	3	0	11	2	0	12	8	6	4	7	8	5	10	3	1	1	0	0	5	5	0	0	8	6	13	5	9	2
36	31-Jan-20	8:27:00	1	0	1	0	MT	0	1	3	0	1	0	2	3	3	6	0	2	3	6	2	4	3	3	1	0	0	0	0	0	5	1	0	0	5	2	3	4	3	1
36	31-Jan-20	8:27:00	1	0	1	0	CT	0	1	5	0	11	0	3	7	7	10	0	6	7	8	4	4	4	5	2	9	0	0	0	4	8	7	0	0	9	9	12	8	9	11
37	31-Jan-20	8:28:00	1	0	1	0	MT	0	1	3	0	3	0	2	2	9	9	0	1	3	3	5	6	6	6	0	0	0	0	0	0	4	2	0	0	7	1	0	4	5	1
37	31-Jan-20	8:28:00	1	0	1	0	CT	0	1	6	0	11	0	10	10	11	11	0	11	8	7	10	8	9	7	0	9	1	0	0	16	11	3	0	0	17	32	1	10	9	3
38	31-Jan-20	8:29:00	1	0	1	0	MT	0	1	3	3	0	0	1	1	7	6	0	1	5	6	0	6	3	3	0	0	2	0	0	0	0	1	0	0	8	0	6	3	6	0
38	31-Jan-20	8:29:00	1	0	1	0	CT	0	1	4	4	3	0	1	11	10	9	0	3	8	18	2	8	8	5	0	2	6	0	0	1	2	10	0	0	12	2	13	7	9	4
39	31-Jan-20	8:30:00	1	0	1	0	MT	0	1	3	3	2	0	0	0	5	9	0	3	5	3	3	5	4	5	0	0	0	0	0	0	3	2	0	0	6	3	3	7	6	3
39	31-Jan-20	8:30:00	1	0	1	0	CT	0	1	4	10	5	0	0	0	6	11	0	15	11	6	3	10	5	7	0	0	0	0	0	2	29	5	0	0	8	6	7	10	10	8
40	31-Jan-20	8:31:00	1	0	1	0	MT	0	1	5	2	0	0	0	0	6	6	0	2	3	6	3	6	5	4	0	0	1	0	0	0	3	0	0	0	6	4	3	3	3	0
40	31-Jan-20	8:31:00	1	0	1	0	CT	0	1	7	6	10	0	0	0	10	10	0	10	4	8	7	8	6	6	0	0	1	0	0	5	13	0	0	0	11	14	5	6	7	0
